driverId,season,skill_score,n_races
36,2012,0.010440698,15
37,2005,-0.15202963,6
37,2006,-0.109511405,3
38,2005,-0.11090785,14
38,2011,-0.081050694,7
38,2012,-0.066032834,12
39,2005,0.061993122,5
40,1999,0.2490572,5
40,2000,0.22996743,10
40,2001,0.110647835,1
40,2004,0.2492969,3
41,2003,0.06771341,5
41,2004,0.06531999,3
41,2005,0.08782474,3
42,2003,0.025906073,13
42,2004,0.03850174,7
43,1994,0.22211722,14
43,1995,0.2641143,11
43,1996,0.21027249,9
43,1997,0.28328925,8
43,1998,0.21206039,9
43,1999,0.21491969,10
43,2001,0.23413625,11
43,2002,0.19147372,7
43,2003,0.19308026,7
43,2004,0.17650029,13
44,2004,-0.11329609,6
45,2004,-0.11622833,9
46,2003,-0.07440043,1
46,2004,-0.014221352,11
47,1999,0.04164697,10
47,2000,-0.0022403635,10
47,2003,-0.22629824,1
47,2004,0.04869512,2
48,1994,0.09700591,7
48,1995,0.18365268,12
48,1996,0.05071668,7
48,1997,0.25311324,12
48,1998,0.17604436,12
48,1999,0.24151748,13
48,2000,0.06190325,8
48,2001,0.10392442,9
48,2002,0.03785548,7
48,2003,0.037838683,9
49,1994,0.2644922,4
49,1995,0.14273924,1
49,1996,0.13871306,4
49,1997,0.056557797,8
49,1998,-0.0033747181,3
49,2000,0.0998318,7
49,2001,0.09217599,12
49,2003,0.06956626,10
50,2003,0.3062019,7
51,2003,0.05940002,8
52,2003,-0.05810968,5
53,2000,-0.51934695,1
53,2001,0.07157564,8
54,1989,0.08597428,5
54,1990,0.16766362,10
54,1991,0.21641046,8
54,1992,0.16244596,6
54,1993,0.17880265,7
54,1994,0.31242618,8
54,1995,0.24079174,9
54,1996,0.3157634,11
54,1997,0.21753809,14
54,1998,0.2268401,12
54,1999,0.12097256,8
54,2000,0.16750577,5
54,2001,0.16688672,16
55,1993,-0.28577185,1
55,1994,0.17402652,5
55,1995,0.30742025,9
55,1996,0.2893379,6
55,1997,0.35317203,11
55,1998,0.44699857,13
55,1999,0.43467465,15
55,2000,0.23800677,12
55,2001,0.25863352,6
55,2002,0.3049443,7
56,1991,0.14452131,9
56,1992,0.29862666,9
56,1993,0.31969097,1
56,1994,0.54102236,8
56,1995,0.28722242,6
56,1996,0.3652108,13
56,1997,0.38792506,9
56,1998,0.5573665,13
56,1999,0.52476096,11
56,2000,0.5122806,14
56,2001,0.43616003,10
57,1997,0.10521567,4
57,2001,-0.0041452125,6
58,2001,0.115122594,7
58,2002,0.27723235,2
59,2000,0.040901955,12
59,2001,0.06688405,1
60,2001,-0.253136,2
61,2001,0.14115831,1
61,2002,-0.025327753,5
62,1994,-0.4994603,1
62,1995,0.13976485,12
62,1996,0.118904114,8
62,1997,0.084478036,8
62,1998,0.0923814,5
62,1999,0.1853477,7
62,2000,0.19694366,12
62,2002,0.119887635,11
63,1995,-0.010208757,8
63,1996,0.10895283,6
63,1997,0.15040424,6
63,1998,0.18976657,5
63,1999,0.1223133,4
63,2000,0.18075475,10
64,1989,0.22095089,5
64,1991,0.30308646,5
64,1992,0.2933642,5
64,1993,0.35697925,8
64,1994,0.34324607,9
64,1995,0.4467213,13
64,1996,0.32003695,8
64,1997,0.35292593,11
64,1998,0.27708876,8
64,1999,0.3616254,9
64,2000,0.33752096,9
65,2002,0.1024036,8
66,2009,0.019686684,12
66,2010,0.09091617,14
66,2011,0.073501304,14
67,1998,-0.18326564,8
67,1999,-0.17145517,4
68,1993,-0.1374367,6
68,1995,-0.12691858,9
68,1996,-0.11175756,2
68,1999,-0.12563272,6
68,2009,-0.3274465,2
69,1991,-0.16368484,2
69,1993,-0.0040962338,5
69,1994,-0.06710583,5
69,1999,0.0061113634,6
70,1992,0.17721355,2
70,1993,0.36939204,12
70,1994,0.40538976,13
70,1995,0.2947653,10
70,1996,0.3505713,12
70,1997,0.16417915,10
70,1998,0.21820444,11
70,1999,0.14612463,7
72,1996,0.07753835,8
72,1998,0.24508059,4
73,1998,0.014821999,4
74,1997,0.045320485,8
74,1998,0.0070649507,10
75,1995,-0.5859153,1
75,1997,-0.06485967,5
75,1998,-0.14895691,3
76,1984,0.009090622,3
76,1985,0.27255458,9
76,1986,0.21614559,8
76,1987,0.3462029,7
76,1988,0.3616976,11
76,1989,0.48667347,3
76,1990,0.48802602,13
76,1991,0.3973359,9
76,1992,0.3594458,10
76,1993,0.33806843,9
76,1994,0.37981188,9
76,1995,0.4779272,11
76,1996,0.26411894,9
76,1997,0.31585124,13
77,1988,-0.045175564,3
77,1989,0.017331801,1
77,1990,-0.0090362225,13
77,1991,-0.06372712,3
77,1992,-0.09221598,2
77,1994,-0.11683955,1
77,1997,0.0497127,3
78,1992,-0.08331936,6
78,1993,0.03753381,5
78,1994,-0.0504997,4
78,1995,-0.01308772,4
78,1996,0.018527135,6
78,1997,0.008440139,8
80,1990,-0.04982587,1
80,1991,0.115545474,8
80,1992,0.058974907,9
80,1994,0.13075115,4
80,1995,0.08205501,6
80,1997,0.11287153,6
81,1997,0.036517423,3
82,1993,-0.2505349,2
82,1994,0.046910334,3
82,1995,0.098751865,6
82,1996,0.09764786,8
83,1985,0.07439592,10
83,1986,0.09494355,9
83,1987,0.036342837,3
