driverId,season,skill_score,n_races
10,2004,-0.33806753,13
10,2005,-0.3445335,8
10,2006,-0.7082362,10
10,2007,-0.71020377,14
10,2008,-0.94830203,3
11,2008,-0.28865585,9
11,2009,-0.39996672,8
12,2002,0.04370936,8
12,2004,0.084914185,14
12,2005,0.20273137,16
12,2006,0.42486346,16
12,2007,0.50985175,15
12,2008,0.42744574,16
12,2009,0.16105236,7
12,2010,0.31429866,18
12,2011,0.3411956,16
12,2012,0.15781009,19
12,2013,0.20939577,17
12,2014,0.14764275,16
12,2015,0.14955465,16
12,2016,0.027710296,18
12,2017,-0.07378747,17
13,1994,0.43292585,5
13,1995,0.59307694,9
13,1996,0.25922176,9
13,1997,0.40015355,10
13,1998,0.37967172,12
13,1999,0.57372606,9
13,2000,0.51556474,14
13,2001,0.40635142,13
13,2002,0.2552389,13
13,2003,0.24705349,11
13,2004,0.08145255,14
13,2005,0.04152186,14
13,2006,-0.04266644,13
13,2007,-0.1372756,10
13,2008,-0.20638674,13
14,1997,-0.36777502,10
14,1998,-0.35790208,7
14,1999,-0.049150355,8
14,2000,0.026380992,10
14,2001,0.06961733,8
14,2002,-0.12665133,8
14,2003,-0.04744911,11
14,2004,0.103848614,14
14,2005,0.060766917,15
14,2006,-0.20589525,13
14,2007,-0.12885474,13
14,2008,-0.24349932,15
14,2009,-0.1842413,13
14,2010,-0.58478487,11
14,2011,-0.59440285,14
15,2007,-0.7686287,10
15,2008,-0.83774936,7
15,2009,-0.6841482,13
15,2010,-0.34551403,15
15,2011,-0.3086791,17
15,2013,-0.29734203,15
15,2014,-0.5921821,12
16,2002,-0.33968663,10
16,2003,0.24353915,11
16,2004,0.33260503,10
16,2005,0.35662133,13
16,2006,0.29461595,7
16,2007,0.11805241,10
16,2008,0.12638046,15
16,2009,0.35203907,15
16,2010,0.6585306,17
16,2011,0.6411248,18
16,2012,0.44344562,18
16,2013,0.40064,16
17,2000,0.10919095,11
17,2001,-0.23250686,11
17,2002,0.16963987,12
17,2003,-0.0038675577,10
17,2004,0.5593293,15
17,2005,0.49610856,11
17,2006,0.43378928,14
17,2007,-0.05280285,11
17,2008,-0.23158123,14
17,2009,0.3721506,16
17,2010,0.40177545,17
17,2011,0.55901444,17
17,2012,0.2489357,18
17,2013,0.2024727,19
17,2014,0.0821124,18
17,2015,-0.35688475,13
17,2016,-0.12815906,15
18,2007,-0.6709313,12
18,2008,-0.7777077,2
19,2007,0.40731674,5
19,2008,0.4890494,12
19,2009,0.8518301,14
19,2010,1.1290982,16
19,2011,1.2356323,18
19,2012,1.0490785,19
19,2013,1.1098126,18
19,2014,0.7252593,16
19,2015,0.9034958,18
19,2016,0.85944366,17
19,2017,0.89012074,18
19,2018,0.9643235,20
19,2019,0.81778353,19
19,2020,0.3431502,15
19,2021,0.43716964,19
19,2022,0.29731062,18
20,1996,-0.6016038,3
20,1997,0.09990266,13
20,1998,0.03635624,11
20,1999,-0.013126023,10
20,2000,-0.018980578,12
20,2001,-0.28829536,11
20,2002,-0.08512257,8
20,2003,-0.28594097,7
20,2004,-0.2261242,17
20,2005,0.0029362212,13
20,2006,0.1518586,16
20,2007,-0.14785168,14
20,2008,-0.7674683,11
20,2009,-0.5519617,16
21,1993,-0.07068722,8
21,1994,0.42453143,8
21,1995,0.35074463,8
21,1996,0.30199188,9
21,1997,0.04260345,3
21,1998,0.023592867,6
21,1999,0.39182928,11
