model,model_level,lambda_orthogonal,driver_ref,driverId,old_constructor_ref,new_constructor_ref,old_season,new_season,round,raceId,actual,pred_new,pred_old,delta,old_tier,new_tier,tier_dir
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,8,418,3.0,2.706204891204834,3.6946659088134766,-0.9884610176086426,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,9,419,7.0,4.771454334259033,4.19520902633667,0.5762453079223633,S,B,-2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,9,419,4.0,3.777754783630371,4.683690071105957,-0.9059352874755859,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,11,421,11.0,2.9316000938415527,2.505403995513916,0.4261960983276367,S,B,-2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,11,421,4.0,2.3246254920959473,3.3175320625305176,-0.9929065704345703,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,12,422,14.0,5.0433173179626465,4.460760116577148,0.582557201385498,S,B,-2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,12,422,3.0,3.075411319732666,4.048418998718262,-0.9730076789855957,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,13,423,20.0,3.842778205871582,3.2532899379730225,0.5894882678985596,S,B,-2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,13,423,3.0,0.7910102009773254,1.8268263339996338,-1.0358161330223083,B,S,2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,14,424,4.0,3.159834384918213,4.127474308013916,-0.9676399230957031,B,S,2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,15,425,2.0,3.075411319732666,4.048418998718262,-0.9730076789855957,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,16,426,13.0,5.601446151733398,5.034701347351074,0.5667448043823242,S,B,-2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,16,426,3.0,2.1549935340881348,3.1923584938049316,-1.0373649597167969,B,S,2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,17,427,14.0,2.458308696746826,3.468045711517334,-1.0097370147705078,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,17,427,11.0,6.145620346069336,5.578426837921143,0.5671935081481934,S,B,-2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,18,428,15.0,5.0810136795043945,4.508244037628174,0.5727696418762207,S,B,-2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,18,428,8.0,3.777754783630371,4.683690071105957,-0.9059352874755859,B,S,2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,19,429,5.0,2.6402974128723145,3.6405510902404785,-1.000253677368164,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,20,430,10.0,3.1792023181915283,2.602177619934082,0.5770246982574463,S,B,-2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,20,430,4.0,1.3138881921768188,2.3361806869506836,-1.0222924947738647,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,21,431,9.0,6.243856430053711,5.6654157638549805,0.5784406661987305,S,B,-2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,21,431,1.0,1.2366645336151123,2.2648916244506836,-1.0282270908355713,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,22,432,15.0,6.938364505767822,6.371171951293945,0.567192554473877,S,B,-2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,22,432,5.0,3.075411319732666,4.048418998718262,-0.9730076789855957,B,S,2.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,1,433,15.0,4.387601375579834,4.511340141296387,-0.12373876571655273,A,B,-1.0
model_orthogonal,high,1.0,de_vries,854,williams,alphatauri,2022,2023,1,433,14.0,9.268446922302246,9.2750244140625,-0.006577491760253906,B,B,0.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,1,433,3.0,3.228022575378418,3.0065886974334717,0.2214338779449463,A,A,0.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,1,433,9.0,7.603692054748535,7.834347724914551,-0.23065567016601562,B,A,1.0
model_orthogonal,high,1.0,de_vries,854,williams,alphatauri,2022,2023,2,434,14.0,8.95888900756836,8.965465545654297,-0.0065765380859375,B,B,0.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,2,434,12.0,4.523532390594482,4.647271633148193,-0.12373924255371094,A,B,-1.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,2,434,9.0,4.328214645385742,4.565134048461914,-0.23691940307617188,B,A,1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,2,434,3.0,2.3370120525360107,2.1039206981658936,0.2330913543701172,A,A,0.0
model_orthogonal,high,1.0,de_vries,854,williams,alphatauri,2022,2023,3,435,15.0,8.030213356018066,8.036789894104004,-0.0065765380859375,B,B,0.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,3,435,13.0,4.195438861846924,4.429202079772949,-0.2337632179260254,B,A,1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,3,435,3.0,2.8888373374938965,2.6589131355285645,0.22992420196533203,A,A,0.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,3,435,7.0,4.387601375579834,4.511340141296387,-0.12373876571655273,A,B,-1.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,4,436,17.0,3.4609272480010986,3.590791702270508,-0.12986445426940918,A,B,-1.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,4,436,14.0,6.946878433227539,7.177535057067871,-0.23065662384033203,B,A,1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,4,436,4.0,3.5672078132629395,3.345773696899414,0.2214341163635254,A,A,0.0
model_orthogonal,high,1.0,de_vries,854,williams,alphatauri,2022,2023,5,437,18.0,8.030213356018066,8.036789894104004,-0.0065765380859375,B,B,0.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,5,437,15.0,5.006718635559082,5.130457878112793,-0.12373924255371094,A,B,-1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,5,437,3.0,2.1350531578063965,1.9328818321228027,0.20217132568359375,A,A,0.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,5,437,8.0,2.8972654342651367,3.129517078399658,-0.23225164413452148,B,A,1.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,6,438,17.0,6.864070892333984,6.987809181213379,-0.12373828887939453,A,B,-1.0
model_orthogonal,high,1.0,de_vries,854,williams,alphatauri,2022,2023,6,438,12.0,7.097062110900879,7.10809326171875,-0.011031150817871094,B,B,0.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,6,438,7.0,3.566840410232544,3.802096128463745,-0.23525571823120117,B,A,1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,6,438,2.0,2.1350531578063965,1.9328818321228027,0.20217132568359375,A,A,0.0
model_orthogonal,high,1.0,de_vries,854,williams,alphatauri,2022,2023,7,439,14.0,7.720654487609863,7.727231025695801,-0.0065765380859375,B,B,0.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,7,439,15.0,3.578322649002075,3.6929049491882324,-0.11458230018615723,A,B,-1.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,7,439,10.0,3.6623928546905518,3.887726068496704,-0.22533321380615234,B,A,1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,7,439,7.0,4.387017250061035,4.132802486419678,0.2542147636413574,A,A,0.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,8,440,12.0,6.327761650085449,6.558417320251465,-0.23065567016601562,B,A,1.0
model_orthogonal,high,1.0,de_vries,854,williams,alphatauri,2022,2023,8,440,18.0,8.785262107849121,8.791838645935059,-0.0065765380859375,B,B,0.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,8,440,15.0,2.2942161560058594,2.3981986045837402,-0.10398244857788086,A,B,-1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,8,440,2.0,2.3370120525360107,2.1039206981658936,0.2330913543701172,A,A,0.0
model_orthogonal,high,1.0,de_vries,854,williams,alphatauri,2022,2023,9,441,17.0,5.791224956512451,5.794753074645996,-0.003528118133544922,B,B,0.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,9,441,10.0,4.195438861846924,4.429202079772949,-0.2337632179260254,B,A,1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,9,441,5.0,3.90639328956604,3.6784791946411133,0.22791409492492676,A,A,0.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,10,442,13.0,4.697160243988037,4.82089900970459,-0.12373876571655273,A,B,-1.0
model_orthogonal,high,1.0,de_vries,854,williams,alphatauri,2022,2023,10,442,17.0,9.094820976257324,9.101397514343262,-0.0065765380859375,B,B,0.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,10,442,18.0,4.5081048011779785,4.7387614250183105,-0.23065662384033203,B,A,1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,10,442,7.0,4.560644626617432,4.306429862976074,0.2542147636413574,A,A,0.0
model_orthogonal,high,1.0,ricciardo,816,mclaren,alphatauri,2022,2023,11,443,13.0,5.454489231109619,4.682149887084961,0.7723393440246582,A,B,-1.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,11,443,14.0,4.387601375579834,4.511340141296387,-0.12373876571655273,A,B,-1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,11,443,9.0,4.241759777069092,3.996870756149292,0.2448890209197998,A,A,0.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,12,444,18.0,3.8511481285095215,3.989173412322998,-0.13802528381347656,A,B,-1.0
model_orthogonal,high,1.0,ricciardo,816,mclaren,alphatauri,2022,2023,12,444,16.0,7.3118414878845215,6.539795398712158,0.7720460891723633,A,B,-1.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,12,444,11.0,5.127223014831543,5.357879161834717,-0.23065614700317383,B,A,1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,12,444,5.0,4.560644626617432,4.306429862976074,0.2542147636413574,A,A,0.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,13,445,2.0,3.228022575378418,3.0065886974334717,0.2214338779449463,A,A,0.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,13,445,3.0,5.127223014831543,5.357879161834717,-0.23065614700317383,B,A,1.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,13,445,12.0,5.761767387390137,5.885505676269531,-0.12373828887939453,A,B,-1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,14,446,9.0,4.870203018188477,4.615988731384277,0.2542142868041992,A,A,0.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,14,446,15.0,6.675015449523926,6.9056715965271,-0.23065614700317383,B,A,1.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,14,446,17.0,5.316277027130127,5.440016269683838,-0.12373924255371094,A,B,-1.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,15,447,6.0,5.127223014831543,5.357879161834717,-0.23065614700317383,B,A,1.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,15,447,13.0,4.078042507171631,4.199033260345459,-0.12099075317382812,A,B,-1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,15,447,15.0,3.90639328956604,3.6784791946411133,0.22791409492492676,A,A,0.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,16,448,8.0,4.870203018188477,4.615988731384277,0.2542142868041992,A,A,0.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,16,448,10.0,5.127223014831543,5.357879161834717,-0.23065614700317383,B,A,1.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,16,448,14.0,6.864070892333984,6.987809181213379,-0.12373828887939453,A,B,-1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,17,449,6.0,2.8888373374938965,2.6589131355285645,0.22992420196533203,A,A,0.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,17,449,12.0,3.566840410232544,3.802096128463745,-0.23525571823120117,B,A,1.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,17,449,16.0,5.761767387390137,5.885505676269531,-0.12373828887939453,A,B,-1.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,18,450,6.0,3.566840410232544,3.802096128463745,-0.23525571823120117,B,A,1.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,18,450,11.0,6.592207908630371,6.715946674346924,-0.12373876571655273,A,B,-1.0
model_orthogonal,high,1.0,ricciardo,816,mclaren,alphatauri,2022,2023,18,450,15.0,5.899979591369629,5.127933502197266,0.7720460891723633,A,B,-1.0
model_orthogonal,high,1.0,ricciardo,816,mclaren,alphatauri,2022,2023,19,451,7.0,2.5748960971832275,1.7712985277175903,0.8035975694656372,A,B,-1.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,19,451,11.0,4.81766414642334,5.0483198165893555,-0.23065567016601562,B,A,1.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,19,451,13.0,5.006718635559082,5.130456447601318,-0.12373781204223633,A,B,-1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,20,452,3.0,2.8888373374938965,2.6589131355285645,0.22992420196533203,A,A,0.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,20,452,7.0,5.784035682678223,6.0146918296813965,-0.23065614700317383,B,A,1.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,20,452,12.0,4.697159767150879,4.820898056030273,-0.12373828887939453,A,B,-1.0
model_orthogonal,high,1.0,ricciardo,816,mclaren,alphatauri,2022,2023,20,452,13.0,6.692723751068115,5.920679092407227,0.7720446586608887,A,B,-1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,21,453,9.0,4.69657564163208,4.442360877990723,0.2542147636413574,A,A,0.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,21,453,11.0,2.709416627883911,2.9373440742492676,-0.22792744636535645,B,A,1.0
model_orthogonal,high,1.0,ricciardo,816,mclaren,alphatauri,2022,2023,21,453,14.0,5.899979591369629,5.127933979034424,0.7720456123352051,A,B,-1.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,21,453,19.0,5.316277503967285,5.4400153160095215,-0.12373781204223633,A,B,-1.0
model_orthogonal,high,1.0,alonso,3,alpine,aston_martin,2022,2023,22,454,7.0,3.906393051147461,3.6784791946411133,0.22791385650634766,A,A,0.0
model_orthogonal,high,1.0,ricciardo,816,mclaren,alphatauri,2022,2023,22,454,11.0,6.073606491088867,5.3015618324279785,0.7720446586608887,A,B,-1.0
model_orthogonal,high,1.0,gasly,452,alphatauri,alpine,2022,2023,22,454,13.0,4.508105278015137,4.7387614250183105,-0.23065614700317383,B,A,1.0
model_orthogonal,high,1.0,hulkenberg,807,aston_martin,haas,2022,2023,22,454,15.0,3.7587456703186035,3.8733272552490234,-0.11458158493041992,A,B,-1.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,1,479,7.0,6.298715114593506,6.554512023925781,-0.2557969093322754,B,B,0.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,1,479,10.0,3.0996832847595215,3.331868886947632,-0.23218560218811035,S,S,0.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,1,479,12.0,-1.6134653091430664,-1.6134650707244873,-2.384185791015625e-07,B,S,2.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,1,479,13.0,7.268985748291016,7.138508319854736,0.1304774284362793,A,B,-1.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,2,480,5.0,4.792516231536865,4.662039756774902,0.1304764747619629,A,B,-1.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,2,480,10.0,6.144834518432617,5.009495735168457,1.1353387832641602,S,B,-2.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,2,480,15.0,4.750922203063965,5.006718635559082,-0.2557964324951172,B,B,0.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,2,480,16.0,-0.3175502419471741,-0.3175502419471741,0.0,B,S,2.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,3,481,7.0,3.0996832847595215,3.331868886947632,-0.23218560218811035,S,S,0.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,3,481,12.0,4.949148178100586,1.418015480041504,3.531132698059082,B,S,2.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,3,481,14.0,5.7370405197143555,4.601701259613037,1.1353392601013184,S,B,-2.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,3,481,16.0,5.989157199859619,6.244953155517578,-0.255795955657959,B,B,0.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,3,481,18.0,6.959427356719971,6.828949928283691,0.1304774284362793,A,B,-1.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,4,482,5.0,3.4195122718811035,3.653618335723877,-0.23410606384277344,S,S,0.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,4,482,8.0,5.721192836761475,5.590715408325195,0.1304774284362793,A,B,-1.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,4,482,9.0,3.564232349395752,0.00305195152759552,3.5611803978681564,B,S,2.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,5,483,7.0,2.7741270065307617,3.006312608718872,-0.23218560218811035,S,S,0.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,5,483,8.0,3.3079960346221924,2.146763324737549,1.1612327098846436,S,B,-2.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,5,483,14.0,7.268985748291016,7.138508319854736,0.1304774284362793,A,B,-1.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,5,483,15.0,6.608273983001709,6.864070415496826,-0.2557964324951172,B,B,0.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,6,484,8.0,4.35535192489624,4.587545394897461,-0.2321934700012207,S,S,0.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,6,484,9.0,3.3079960346221924,2.146763324737549,1.1612327098846436,S,B,-2.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,6,484,10.0,3.564232349395752,0.00305195152759552,3.5611803978681564,B,S,2.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,6,484,12.0,4.173398971557617,4.042922019958496,0.1304769515991211,A,B,-1.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,6,484,14.0,5.989157199859619,6.244953155517578,-0.255795955657959,B,B,0.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,7,485,4.0,4.35535192489624,4.587545394897461,-0.2321934700012207,S,S,0.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,7,485,8.0,3.3079960346221924,2.146763324737549,1.1612327098846436,S,B,-2.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,7,485,10.0,6.678092956542969,3.1894350051879883,3.4886579513549805,B,S,2.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,7,485,12.0,6.298715114593506,6.554512023925781,-0.2557969093322754,B,B,0.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,7,485,16.0,7.571055889129639,7.808289051055908,-0.23723316192626953,B,A,1.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,8,486,5.0,2.349553346633911,2.58512020111084,-0.2355668544769287,S,S,0.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,8,486,7.0,3.8552298545837402,3.7322354316711426,0.12299442291259766,A,B,-1.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,8,486,10.0,4.906599998474121,3.757699966430664,1.148900032043457,S,B,-2.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,8,486,13.0,8.597968101501465,8.835201263427734,-0.23723316192626953,B,A,1.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,8,486,16.0,5.06048059463501,5.316276550292969,-0.255795955657959,B,B,0.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,8,486,17.0,4.19030237197876,0.6442558169364929,3.546046555042267,B,S,2.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,9,487,5.0,5.815529823303223,6.071325302124023,-0.2557954788208008,B,B,0.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,9,487,6.0,2.119365930557251,2.3408734798431396,-0.22150754928588867,S,S,0.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,9,487,13.0,6.504464626312256,3.010883331298828,3.4935812950134277,B,S,2.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,9,487,14.0,6.899883270263672,5.7645440101623535,1.1353392601013184,S,B,-2.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,9,487,15.0,8.4620361328125,8.69926929473877,-0.23723316192626953,B,A,1.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,9,487,16.0,6.476241111755371,6.345764636993408,0.1304764747619629,A,B,-1.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,10,488,6.0,2.119365930557251,2.3408734798431396,-0.22150754928588867,S,S,0.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,10,488,8.0,4.713226318359375,4.969022274017334,-0.255795955657959,B,B,0.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,10,488,9.0,5.857123851776123,5.726646900177002,0.1304769515991211,A,B,-1.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,10,488,10.0,6.590324878692627,5.45498514175415,1.1353397369384766,S,B,-2.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,10,488,12.0,5.107455253601074,1.5998141765594482,3.507641077041626,B,S,2.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,10,488,13.0,6.105442047119141,6.34496545791626,-0.23952341079711914,B,A,1.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,11,489,4.0,1.8049430847167969,2.017953395843506,-0.21301031112670898,S,S,0.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,11,489,9.0,7.227391242980957,7.483187198638916,-0.255795955657959,B,B,0.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,11,489,10.0,6.649868488311768,6.519392013549805,0.1304764747619629,A,B,-1.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,11,489,15.0,7.087869644165039,7.325103282928467,-0.23723363876342773,B,A,1.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,11,489,16.0,6.0589752197265625,2.561985969543457,3.4969892501831055,B,S,2.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,12,490,3.0,6.917832374572754,7.173628330230713,-0.255795955657959,B,B,0.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,12,490,4.0,2.119365930557251,2.3408734798431396,-0.22150754928588867,S,S,0.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,12,490,12.0,4.559345245361328,3.3971805572509766,1.1621646881103516,S,B,-2.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,12,490,13.0,5.857123851776123,5.726646900177002,0.1304769515991211,A,B,-1.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,12,490,15.0,4.010042667388916,0.45620912313461304,3.553833544254303,B,S,2.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,13,491,7.0,5.940840721130371,6.17303466796875,-0.2321939468383789,S,S,0.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,13,491,12.0,5.370038986206055,5.625835418701172,-0.2557964324951172,B,B,0.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,13,491,13.0,2.6160616874694824,-0.9618290066719055,3.577890694141388,B,S,2.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,13,491,15.0,4.792516231536865,4.662039756774902,0.1304764747619629,A,B,-1.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,13,491,18.0,6.49208927154541,5.35675048828125,1.1353387832641602,S,B,-2.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,13,491,19.0,7.6692914962768555,7.906524658203125,-0.23723316192626953,B,A,1.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,14,492,12.0,4.355351448059082,4.587545871734619,-0.2321944236755371,S,S,0.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,14,492,13.0,6.744203567504883,7.000001430511475,-0.2557978630065918,B,B,0.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,14,492,14.0,5.525716781616211,4.38377046585083,1.1419463157653809,S,B,-2.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,14,492,16.0,6.785799980163574,6.655322551727295,0.1304774284362793,A,B,-1.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,14,492,17.0,6.134366989135742,2.6384024620056152,3.495964527130127,B,S,2.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,14,492,18.0,7.087869644165039,7.325103759765625,-0.23723411560058594,B,A,1.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,15,493,9.0,4.190302848815918,0.6442562937736511,3.546046555042267,B,S,2.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,15,493,10.0,6.9594268798828125,6.828949928283691,0.1304769515991211,A,B,-1.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,15,493,11.0,7.706987380981445,7.944221019744873,-0.23723363876342773,B,A,1.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,15,493,13.0,4.287481784820557,3.131629705429077,1.1558520793914795,S,B,-2.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,15,493,14.0,6.298713207244873,6.554512023925781,-0.2557988166809082,B,B,0.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,16,494,6.0,3.0552897453308105,3.2867701053619385,-0.23148036003112793,S,S,0.0
